ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,swift,Swift programming,xi-editor,https://github.com/xi-editor
2,Lobsters,swift,Swift programming,"Porting Redux Architecture to Swift (Well, for a Toy macOS App Anyway)",https://medium.com/insertgif/porting-redux-architecture-to-swift-well-for-a-toy-macos-app-anyway-ed61bad0395c
3,Lobsters,swift,Swift programming,swift-helpful,https://github.com/danielmartin/swift-helpful
4,Lobsters,swift,Swift programming,The Promise vs Reality of SwiftUI Multiplatform,https://write.as/angelo/the-promise-vs-reality-of-swiftui-multiplatform
5,Lobsters,swift,Swift programming,Swift Package Manager is a security risk,https://medium.com/@KaneCheshire/swift-package-manager-is-a-security-risk-4d13f3a7bc3b
6,Lobsters,swift,Swift programming,Swift type checking is undecidable,https://forums.swift.org/t/swift-type-checking-is-undecidable/39024
7,Lobsters,swift,Swift programming,PEBKAC: How I Spent 2 Days Fixing a Bug that Didn't Exist,https://figbert.com/posts/pebkac-txtodo/
8,Lobsters,swift,Swift programming,Getting Started with Core Bluetooth,https://ditto.live/blog/posts/getting-started-with-core-bluetooth
9,Lobsters,swift,Swift programming,"Dflat, Structured Data Store for Mobile",https://github.com/liuliu/dflat
10,Lobsters,swift,Swift programming,Store SSH keys in the Secure Enclave (macOS),https://github.com/maxgoedjen/secretive
11,Lobsters,swift,Swift programming,WWDC 2020,https://www.apple.com/apple-events/event-stream/
12,Lobsters,swift,Swift programming,The Curious Case of Swift's Adoption of Smalltalk Keyword Syntax,https://blog.metaobject.com/2020/06/the-curious-case-of-swift-adoption-of.html
13,Lobsters,swift,Swift programming,Introducing Swift AWS Lambda Runtime,https://swift.org/blog/aws-lambda-runtime/
14,Lobsters,swift,Swift programming,Diffing Explorations,https://github.com/numist/Diffing-Explorations
15,Lobsters,swift,Swift programming,Why NetNewsWire Is Fast,https://inessential.com/2020/05/18/why_netnewswire_is_fast
16,Lobsters,swift,Swift programming,Gryphon – The Swift to Kotlin translator,https://github.com/vinivendra/Gryphon
17,Lobsters,swift,Swift programming,Apple to host virtual Worldwide Developers Conference beginning June 22,https://www.apple.com/newsroom/2020/05/apple-to-host-virtual-worldwide-developers-conference-beginning-june-22/
18,Lobsters,swift,Swift programming,The Composable Architecture,https://github.com/pointfreeco/swift-composable-architecture
19,Lobsters,swift,Swift programming,SwiftPlayground-Pharo: Interact with Swift on Pharo,https://github.com/brackendev/SwiftPlayground-Pharo
20,Lobsters,swift,Swift programming,"Somewhat Less Lethargic JSON Support for iOS/macOS, Part 1: The Status Quo",https://blog.metaobject.com/2020/04/somewhat-less-lethargic-json-support.html
21,Lobsters,swift,Swift programming,Swift Is Not Functional (2014),https://robnapier.net/swift-is-not-functional
22,Lobsters,swift,Swift programming,Swift on Mac OS 9,https://belkadan.com/blog/2020/04/Swift-on-Mac-OS-9/
23,Lobsters,swift,Swift programming,Swift Package Registry,https://swiftpackageregistry.com/
24,Lobsters,swift,Swift programming,Swift 5.2 released,https://swift.org/blog/swift-5-2-released/
25,Lobsters,swift,Swift programming,Yak Shaving - Swift Edition,https://tirania.org/blog/archive/2020/Mar-24.html
26,Lobsters,swift,Swift programming,xi-editor,https://github.com/xi-editor
27,Lobsters,swift,Swift programming,"Porting Redux Architecture to Swift (Well, for a Toy macOS App Anyway)",https://medium.com/insertgif/porting-redux-architecture-to-swift-well-for-a-toy-macos-app-anyway-ed61bad0395c
28,Lobsters,swift,Swift programming,swift-helpful,https://github.com/danielmartin/swift-helpful
29,Lobsters,swift,Swift programming,The Promise vs Reality of SwiftUI Multiplatform,https://write.as/angelo/the-promise-vs-reality-of-swiftui-multiplatform
30,Lobsters,swift,Swift programming,Swift Package Manager is a security risk,https://medium.com/@KaneCheshire/swift-package-manager-is-a-security-risk-4d13f3a7bc3b
31,Lobsters,swift,Swift programming,Swift type checking is undecidable,https://forums.swift.org/t/swift-type-checking-is-undecidable/39024
32,Lobsters,swift,Swift programming,PEBKAC: How I Spent 2 Days Fixing a Bug that Didn't Exist,https://figbert.com/posts/pebkac-txtodo/
33,Lobsters,swift,Swift programming,Getting Started with Core Bluetooth,https://ditto.live/blog/posts/getting-started-with-core-bluetooth
34,Lobsters,swift,Swift programming,"Dflat, Structured Data Store for Mobile",https://github.com/liuliu/dflat
35,Lobsters,swift,Swift programming,Store SSH keys in the Secure Enclave (macOS),https://github.com/maxgoedjen/secretive
36,Lobsters,swift,Swift programming,WWDC 2020,https://www.apple.com/apple-events/event-stream/
37,Lobsters,swift,Swift programming,The Curious Case of Swift's Adoption of Smalltalk Keyword Syntax,https://blog.metaobject.com/2020/06/the-curious-case-of-swift-adoption-of.html
38,Lobsters,swift,Swift programming,Introducing Swift AWS Lambda Runtime,https://swift.org/blog/aws-lambda-runtime/
39,Lobsters,swift,Swift programming,Diffing Explorations,https://github.com/numist/Diffing-Explorations
40,Lobsters,swift,Swift programming,Why NetNewsWire Is Fast,https://inessential.com/2020/05/18/why_netnewswire_is_fast
41,Lobsters,swift,Swift programming,Gryphon – The Swift to Kotlin translator,https://github.com/vinivendra/Gryphon
42,Lobsters,swift,Swift programming,Apple to host virtual Worldwide Developers Conference beginning June 22,https://www.apple.com/newsroom/2020/05/apple-to-host-virtual-worldwide-developers-conference-beginning-june-22/
43,Lobsters,swift,Swift programming,The Composable Architecture,https://github.com/pointfreeco/swift-composable-architecture
44,Lobsters,swift,Swift programming,SwiftPlayground-Pharo: Interact with Swift on Pharo,https://github.com/brackendev/SwiftPlayground-Pharo
45,Lobsters,swift,Swift programming,"Somewhat Less Lethargic JSON Support for iOS/macOS, Part 1: The Status Quo",https://blog.metaobject.com/2020/04/somewhat-less-lethargic-json-support.html
46,Lobsters,swift,Swift programming,Swift Is Not Functional (2014),https://robnapier.net/swift-is-not-functional
47,Lobsters,swift,Swift programming,Swift on Mac OS 9,https://belkadan.com/blog/2020/04/Swift-on-Mac-OS-9/
48,Lobsters,swift,Swift programming,Swift Package Registry,https://swiftpackageregistry.com/
49,Lobsters,swift,Swift programming,Swift 5.2 released,https://swift.org/blog/swift-5-2-released/
50,Lobsters,swift,Swift programming,Yak Shaving - Swift Edition,https://tirania.org/blog/archive/2020/Mar-24.html
51,Lobsters,swift,Swift programming,Announcing ArgumentParser,https://swift.org/blog/argument-parser/
52,Lobsters,swift,Swift programming,Debugging a bad assumption,https://groob.io/posts/debugging-assumption/
53,Lobsters,swift,Swift programming,SwiftUI defaults considered harmful,https://tonsky.me/blog/swiftui/
54,Lobsters,swift,Swift programming,Build a simple ARKit app in Swift,https://cybernetist.com/2020/02/17/swift-arkit-sun-app-for-londoners/
55,Lobsters,swift,Swift programming,Dependency Injection Container in Swift,https://medium.com/@ronen.harati/dependency-injection-container-in-swift-b4d7e139338c
56,Lobsters,swift,Swift programming,IBM Stops Work on Swift — Q&A with Chris Bailey,https://www.infoq.com/news/2020/01/ibm-stop-work-swift-server/
57,Lobsters,swift,Swift programming,Literals and Type Inference in Swift,https://medium.com/@stevenpcurtis.sc/literals-and-type-inference-in-swift-af9c49f035fc
58,Lobsters,swift,Swift programming,Using Type Erasure to Build a Dependency Injecting Routing Framework in Swift,https://swiftrocks.com/using-type-erasure-to-build-a-dependency-injector-in-swift.html
59,Lobsters,swift,Swift programming,IBM Stops Work On Server-Side Swift,https://www.i-programmer.info/news/98-languages/13369-ibm-stops-work-on-server-side-swift.html
60,Lobsters,swift,Swift programming,Native Applications with Racket,https://defn.io/2020/01/04/remember-internals/
61,Lobsters,swift,Swift programming,Remember: Stash distractions for later,https://github.com/bogdanp/remember
62,Lobsters,swift,Swift programming,Clean AppDelegate,http://blog.cyborch.com/clean-appdelegate/
63,Lobsters,swift,Swift programming,Differentiable Programming Manifesto,https://github.com/apple/swift/blob/master/docs/DifferentiableProgramming.md
64,Lobsters,swift,Swift programming,Tutorial series demonstrating how to built a retro first-person shooter from scratch in Swift,https://github.com/nicklockwood/RetroRampage
65,Lobsters,swift,Swift programming,How Swift Achieved Dynamic Linking Where Rust Couldn't,https://gankra.github.io/blah/swift-abi/
66,Lobsters,swift,Swift programming,Swift Numerics,https://swift.org/blog/numerics/
67,Lobsters,swift,Swift programming,Operator Etymology,https://jasdev.me/operators
68,Lobsters,swift,Swift programming,"Apple, Your Developer Documentation is… Missing",https://v4.chriskrycho.com/2019/apple-your-developer-documentation-is-garbage.html
69,Lobsters,swift,Swift programming,High Performance Numeric Programming with Swift: Explorations and Reflections,https://www.fast.ai/2019/01/10/swift-numerics/
70,Lobsters,swift,Swift programming,Convert [UInt8] to Int,https://forums.swift.org/t/convert-uint8-to-int/30117
71,Lobsters,swift,Swift programming,New Diagnostic Architecture Overview,https://swift.org/blog/new-diagnostic-arch-overview/
72,Lobsters,swift,Swift programming,Apple’s use of Swift in iOS 13,https://blog.timac.org/2019/0926-state-of-swift-ios13/
73,Lobsters,swift,Swift programming,Differentiable Programming Mega-Proposal,https://forums.swift.org/t/differentiable-programming-mega-proposal/28547
74,Lobsters,swift,Swift programming,A Memory Safety Research Agenda,https://alexgaynor.net/2019/sep/02/memory-safety-research-agenda/
75,Lobsters,swift,Swift programming,"Models of Generics and Metaprogramming: Go, Rust, Swift, D and More",http://thume.ca/2019/07/14/a-tour-of-metaprogramming-models-for-generics/
76,Lobsters,swift,Swift programming,6 mac apps that fit everyone,https://sobolevn.me/2019/07/6-best-mac-apps
77,Lobsters,swift,Swift programming,Early SwiftUI Impressions and Wish List from a React Developer,https://ryanashcraft.me/early-swiftui-impressions/
78,Lobsters,swift,Swift programming,Swift Library for ElasticSearch,https://github.com/appbaseio/appbase-swift
79,Lobsters,swift,Swift programming,"The NeXT Era Ends, the Swift Era Begins",https://inessential.com/2019/06/07/the_next_era_ends_the_swift_era_begins
80,Lobsters,swift,Swift programming,First look at Apple's new Combine framework,https://medium.com/q42-engineering/swift-combine-framework-a082b1e23f2a
81,Lobsters,swift,Swift programming,Combine - Swift Event-Processing Framework,https://developer.apple.com/documentation/combine
82,Lobsters,swift,Swift programming,WWDC 2019,https://www.apple.com/apple-events/livestream/
83,Lobsters,swift,Swift programming,Metacode - autogenerated snippets for Swift and iOS,https://metacode.app
84,Lobsters,swift,Swift programming,SwiftWasm: Run Swift in browsers,https://swiftwasm.org/
85,Lobsters,swift,Swift programming,"square/Blueprint - declarative UI construction for iOS, written in Swift",https://github.com/square/Blueprint
86,Lobsters,swift,Swift programming,A community curated list of resources about Server Side Swift,https://github.com/cak/awesome-server-side-swift
87,Lobsters,swift,Swift programming,Swift 5 Released,https://swift.org/blog/swift-5-released/
88,Lobsters,swift,Swift programming,Swift/Cocoapod: Forget NSAttributedString and Use Prestyler,https://github.com/kruil/Prestyler/
89,Lobsters,swift,Swift programming,UTF-8 String,https://swift.org/blog/utf8-string/
90,Lobsters,swift,Swift programming,Swift getting Rust-like ownership model,https://github.com/apple/swift/blob/master/docs/OwnershipManifesto.md
91,Lobsters,swift,Swift programming,Svrf API: Quick Start Guide for 3D Face Filters,https://blog.svrf.com/svrf-api-quick-start-guide-for-3d-face-filters/
92,Lobsters,swift,Swift programming,Swift is adopting the Language Server Protocol,https://nshipster.com/language-server-protocol/
93,Lobsters,swift,Swift programming,Simulating the iSight Camera in the iOS Simulator,https://zacstewart.com/2018/10/09/mocking-the-isight-camera-in-the-ios-simulator.html
94,Lobsters,swift,Swift programming,"LLVM JIT, Objective-C and Swift on macOS: knowledge dump",https://stanislaw.github.io/2018/09/03/llvm-jit-objc-and-swift-knowledge-dump.html
95,Lobsters,swift,Swift programming,Value-Oriented Programming,https://matt.diephouse.com/2018/08/value-oriented-programming/
96,Lobsters,swift,Swift programming,Never,https://nshipster.com/never/
97,Lobsters,swift,Swift programming,Compiler Explorer (think CodePen for C(++)/D/Go/Rust/Swift/Haskell disassembly),https://gcc.godbolt.org/
98,Lobsters,swift,Swift programming,On my misalignment with Apple's love affair with Swift,https://rant.monkeydom.de/posts/2018/06/10/on-my-misalignment-with-apple_s-love-affair-with-swift
99,Lobsters,swift,Swift programming,Scaling a Swift SDK - Learnings on building a set of Swift Libraries,https://blog.bitrise.io/scaling-a-swift-sdk-learnings-on-building-a-set-of-swift-libraries-meetup-recording
100,Lobsters,swift,Swift programming,WWDC18,https://developer.apple.com/wwdc/
101,Lobsters,swift,Swift programming,Why Swift for TensorFlow?,https://github.com/tensorflow/swift/blob/master/docs/WhySwiftForTensorFlow.md
102,Lobsters,swift,Swift programming,A Native Art Gallery for Your Mac,http://archagon.net/blog/2018/05/02/a-native-art-gallery-for-your-mac/
103,Lobsters,swift,Swift programming,Swift for TensorFlow's Graph Program Extraction,https://github.com/tensorflow/swift/blob/master/docs/GraphProgramExtraction.md
104,Lobsters,swift,Swift programming,Making real-time collaboration over CloudKit and P2P networks possible using CRDTs and Swift.,https://github.com/archagon/crdt-playground
105,Lobsters,swift,Swift programming,Data Laced with History: Causal Trees & Operational CRDTs,http://archagon.net/blog/2018/03/24/data-laced-with-history/
106,Lobsters,swift,Swift programming,Swift 4.1 Released!,https://swift.org/blog/swift-4-1-released/
107,Lobsters,swift,Swift programming,Swift’s Modern Solutions to Old Code Problems,http://hashemi.md/2018/03/28/swifts-modern-solutions/
108,Lobsters,swift,Swift programming,Solving a Mysterious Heap Corruption Crash,https://topologyeyewear.github.io/engineering-blog/2018/03/07/heap_corruption/
109,Lobsters,swift,Swift programming,The ultimate list of resources to mastering Swift and iOS development — 2018 edition,https://medium.com/@wesharehoodies/the-ultimate-list-of-resources-to-mastering-swift-and-ios-development-2018-edition-3bd2a87ff400
110,Lobsters,swift,Swift programming,Object-Oriented Programming in Functional Programming in Swift,https://www.dotconferences.com/2018/01/graham-lee-object-oriented-programming-in-functional-programming-in-swift
111,Lobsters,swift,Swift programming,Exploring Swift: What makes Swift great,https://medium.com/@wesharehoodies/exploring-swift-what-makes-swift-great-827c486137d
112,Lobsters,swift,Swift programming,Vapor (Server-side Swift),https://vapor.codes/
113,Lobsters,swift,Swift programming,Type Erasure in Swift,https://www.mikeash.com/pyblog/friday-qa-2017-12-08-type-erasure-in-swift.html
114,Lobsters,swift,Swift programming,Total programming in Swift,https://medium.com/@andre_videla/total-programming-in-swift-526508c12a74
